3.240245851  4.366024277  3.895283681  3.0301337  2.615203651  3.216071898  1.86872051  2.051556338  2.969388298  3.075467242  2.592265168
2.98214032  4.437224795  3.895283681  2.917230045  2.498973907  3.03783345  1.756132292  1.943048917  2.829677689  2.672768387  2.493205453
1.736951233  1.814824742  1.757857918  1.688249093  1.378766095  1.877937165  0.947789399  1.095273387  1.81319475  1.515127233  1.832581464
1.587192303  2.340843805  1.678963975  1.141033005  0.924258902  1.371180723  0.553885113  0.657520003  1.16938136  1.088561953  2.197224577
1.547562509  2.715356776  2.409644165  1.754403683  1.451613827  1.640936579  0.862889955  0.985816795  1.545432582  1.269760545  2.77570885
1.680827909  3.599501643  4.075331623  2.882003508  2.429217744  2.320425011  1.690095815  1.465567542  2.182674796  1.289232648  3.194173212
1.556037136  3.81815179  3.143721151  2.143589362  1.786746927  1.86252854  1.181727195  1.115141591  1.818076778  1.131402111  3.543853682
1.93874166  3.161670351  2.39059597  1.601405741  1.244154594  1.593308531  0.896088025  0.845868268  1.45395301  1.583093937  2.564179831
2.162172939  3.138533072  2.724579503  2.010894999  1.613429934  2.006870849  1.10856262  1.085189268  1.771556762  1.658228077  2.638342789
2.388762789  2.826129489  2.633326655  2.135349174  1.785070481  2.287471455  1.252762968  1.291983682  2.086913557  2.028148247  2.18492705
2.925846146  4.75660289  3.659708077  2.591516385  2.261763098  2.769458829  1.488399584  1.640936579  2.502255288  2.504709277  2.631169157
2.511223958  4.102312732  3.128951117  2.318458442  1.983756292  2.395164274  1.283707772  1.406096988  2.172476408  2.156402583  2.33020026
1.947337701  3.138533072  2.467251715  1.728109442  1.465567542  1.927164106  0.896088025  0.966983846  1.654411278  1.633154439  1.979621206
2.046401688  3.121483479  2.589266665  2.02287119  1.800058272  1.967112357  0.985816795  1.131402111  1.752672081  1.70837786  1.943048917
1.8017098  2.620311287  2.448415541  1.781709133  1.463255402  1.824549292  0.91228271  1.00063188  1.642872689  1.504077397  1.818076778
1.671473303  2.434490164  2.333114298  1.572773928  1.319085611  1.587192303  0.722705983  0.797507196  1.430311247  1.403642999  1.623340818
1.821318271  2.604909442  2.868466923  2.113842968  1.752672081  1.941615225  1.101940079  1.160020917  1.8017098  1.492904096  1.528227857
1.83736998  2.462149663  2.592265168  1.947337701  1.74745921  1.757857918  1.004301609  1.118414916  1.654411278  1.519513205  1.728109442
1.965712776  2.507971923  2.72850621  2.073171929  1.761300262  1.95160817  1.057790294  1.091923301  1.766441661  1.605429891  1.581038438
2.444084655  2.983153491  3.538928277  2.667228207  2.264883226  2.569554124  1.486139696  1.58514522  2.381396273  2.064327904  1.865629318
2.512846018  3.863252841  3.026261479  2.280339484  1.89761986  2.415020522  1.391281903  1.479329227  2.258633205  2.130609828  2.24495598
2.874693945  4.462684538  3.604138226  2.681021529  2.314513664  2.830267834  1.595338988  1.745715531  2.603430152  2.424802726  2.596746132
2.911263117  4.56100929  3.591817741  2.605648267  2.351375257  2.85532012  1.650579856  1.704748092  2.565718293  2.527327366  2.778197961
3.021887231  4.567987395  3.830161979  2.992727765  2.632608006  3.015044585  1.829376333  1.962907725  2.836150204  2.519308077  2.965788397
1.722766598  2.131796772  1.774952351  1.460937904  1.208960346  1.715598108  0.824175443  0.90825856  1.553925203  1.249901736  2.02287119
1.45395301  2.020222182  1.521698998  1.131402111  0.760805829  1.280933845  0.615185639  0.593326845  1.118414916  1.004301609  1.974081026
0.802001585  1.578978705  1.115141591  0.732367894  0.672944473  0.887891257  0.378436436  0.350656872  0.722705983  0.524728529  1.894616855
1.075002423  4.190714786  2.629006994  1.08180517  0.871293366  1.147402453  0.598836501  0.536493371  0.989541194  0.774727168  2.376764491
2.222459049  4.560591143  3.016514813  1.467874348  1.208960346  1.605429891  0.806475866  0.875468737  1.515127233  1.873339456  2.585505848
1.880990603  4.290185431  2.734367509  1.497388409  1.244154594  1.613429934  0.891998039  0.90825856  1.549687908  1.589235205  2.298577072
2.257587727  3.614155908  2.250238613  1.570697084  1.252762968  1.969905655  0.959350221  1.057790294  1.72455072  1.983756292  2.143589362
2.521720623  3.572907278  2.502255288  1.93874166  1.667706821  2.299580584  1.153731588  1.283707772  2.07819076  2.247072383  2.163323026
2.460443178  3.142426653  2.4176979  2.045108863  1.763017  2.302585093  1.150572028  1.297463147  2.076938411  2.198335072  1.979621206
2.102913898  2.76000994  2.181546765  1.617406082  1.286474026  1.877937165  0.891998039  0.97455964  1.695615609  1.941615225  2.041220329
2.047692843  2.271094426  2.104134154  1.660131027  1.345472367  1.930071085  0.955511445  1.026041596  1.754403683  1.87946505  1.972691172
1.750937475  1.979621206  2.00148  1.442201993  1.205970807  1.637053079  0.751416089  0.78845736  1.430311247  1.386294361  1.871802177
2.032087845  2.517696473  2.252343877  1.591273942  1.305626458  1.824549292  0.862889955  0.90016135  1.566530411  1.623340818  1.940179474
2.03077637  2.899221373  2.709382646  1.845300236  1.553925203  1.924248652  0.963174318  1.004301609  1.731655545  1.690095815  2.043814364
1.976854953  3.339321978  2.602689685  1.690095815  1.430311247  1.89009537  0.88376754  0.940007258  1.637053079  1.656321498  1.877937165
3.88567903  4.805495367  4.737425765  3.86514102  3.442659171  3.790307247  2.464703942  2.663052835  3.581294243  3.603049198  3.76026945
3.985087576  5.030241824  4.432600921  3.867443962  3.489818573  3.903789201  2.582486978  2.813010637  3.762826699  3.560761951  3.693120448
2.404238747  4.203049479  3.27752202  2.311544834  1.916922612  2.336019869  1.280933845  1.391281903  2.180417459  2.122261539  2.218115936
2.033397603  4.267877613  2.916689066  1.830980182  1.501852702  1.921324674  0.951657876  1.098612289  1.826160896  1.821318271  2.187174241
1.893111963  4.117409835  2.749831735  1.786746927  1.432700734  1.819698838  1.026041596  1.064710737  1.771556762  1.517322624  2.465553921
2.086913557  4.887789464  3.417398761  1.975468951  1.60743591  1.945910149  1.111857515  1.128171091  1.874874376  1.735189118  3.000222179
1.882513832  5.188948829  3.727138166  2.161021529  1.759580571  1.964311234  1.111857515  1.172482137  1.854734268  1.481604541  3.318540148
